actual_entry_fill_points,actual_exit_fill_points,ambiguous_adverse_first,bars_held_m1,block_kind,block_lower,block_upper,commission_cost_points,component_ids,confluence_lower,confluence_upper,cost_adjusted_entry_points,cost_adjusted_exit_points,cost_evidence_class,d1_candle2_start,decision_time,direction,entry_bar_start,entry_path_available_at,entry_reference_points,event_id,exit_reason,exit_reference_points,exit_time,experiment_id,expiry_time,exposure_label,family,fill_evidence_class,fill_reason,fill_status,final_holdout_accesses,financing_cost_points,gross_movement_points,gross_r,holding_hours,mode,net_points,net_r,outcome,program_id,protected_data_accesses,risk_points,scenario_id,setup_id,slippage_cost_points,spread_cost_points,stop_reference_points,strategy_id,target_multiple,target_reference_points,timeframe
,,False,0,OB,21194.9,21212.4,0,FVG-012462|OB-002337,21194.9,21196.6,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-11-08 00:00:00,2024-11-11 16:45:00,BEARISH,,,,D1-20241108-BEARISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,MLR-TECH-ABL-001,2024-11-12 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20241108-BEARISH-M15-C1_OB_FVG-FVG-012462-OB-002337,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,20617.0,20652.4,0,FVG-012657|OB-002374,20634.8,20638.0,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-11-20 00:00:00,2024-11-21 09:30:00,BEARISH,,,,D1-20241120-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2024-11-22 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20241120-BEARISH-M15-C1_OB_FVG-FVG-012657-OB-002374,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,20617.0,20652.4,0,FVG-012657|OB-002374,20634.8,20638.0,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-11-20 00:00:00,2024-11-21 09:30:00,BEARISH,,,,D1-20241120-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2024-11-22 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20241120-BEARISH-M15-C1_OB_FVG-FVG-012657-OB-002374,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,20617.0,20652.4,0,FVG-012657|OB-002374,20634.8,20638.0,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2024-11-20 00:00:00,2024-11-21 09:30:00,BEARISH,,,,D1-20241120-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2024-11-22 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20241120-BEARISH-M15-C1_OB_FVG-FVG-012657-OB-002374,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,21486.6,21594.4,0,FVG-012966|OB-002436,21489.4,21495.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-01-29 00:00:00,2025-01-30 17:30:00,BEARISH,,,,D1-20250129-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2025-01-31 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20250129-BEARISH-M15-C1_OB_FVG-FVG-012966-OB-002436,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,21486.6,21594.4,0,FVG-012966|OB-002436,21489.4,21495.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-01-29 00:00:00,2025-01-30 17:30:00,BEARISH,,,,D1-20250129-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2025-01-31 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20250129-BEARISH-M15-C1_OB_FVG-FVG-012966-OB-002436,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,21486.6,21594.4,0,FVG-012966|OB-002436,21489.4,21495.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-01-29 00:00:00,2025-01-30 17:30:00,BEARISH,,,,D1-20250129-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2025-01-31 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20250129-BEARISH-M15-C1_OB_FVG-FVG-012966-OB-002436,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,20467.0,20498.3,0,FVG-013116|OB-002464,20467.0,20486.0,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-03-04 00:00:00,2025-03-05 10:30:00,BULLISH,,,,D1-20250304-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2025-03-06 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20250304-BULLISH-M15-C1_OB_FVG-FVG-013116-OB-002464,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,20467.0,20498.3,0,FVG-013116|OB-002464,20467.0,20486.0,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-03-04 00:00:00,2025-03-05 10:30:00,BULLISH,,,,D1-20250304-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2025-03-06 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20250304-BULLISH-M15-C1_OB_FVG-FVG-013116-OB-002464,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,20467.0,20498.3,0,FVG-013116|OB-002464,20467.0,20486.0,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-03-04 00:00:00,2025-03-05 10:30:00,BULLISH,,,,D1-20250304-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2025-03-06 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20250304-BULLISH-M15-C1_OB_FVG-FVG-013116-OB-002464,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,21314.1,21368.0,0,FVG-013323|OB-002501,21314.1,21319.3,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-05-15 00:00:00,2025-05-16 17:45:00,BEARISH,,,,D1-20250515-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2025-05-17 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20250515-BEARISH-M15-C1_OB_FVG-FVG-013323-OB-002501,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,21314.1,21368.0,0,FVG-013323|OB-002501,21314.1,21319.3,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-05-15 00:00:00,2025-05-16 17:45:00,BEARISH,,,,D1-20250515-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2025-05-17 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20250515-BEARISH-M15-C1_OB_FVG-FVG-013323-OB-002501,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,21314.1,21368.0,0,FVG-013323|OB-002501,21314.1,21319.3,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-05-15 00:00:00,2025-05-16 17:45:00,BEARISH,,,,D1-20250515-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2025-05-17 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20250515-BEARISH-M15-C1_OB_FVG-FVG-013323-OB-002501,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,21656.0,21706.1,0,FVG-013537|OB-002538,21680.1,21689.0,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-06-04 00:00:00,2025-06-05 22:30:00,BEARISH,,,,D1-20250604-BEARISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,MLR-TECH-ABL-001,2025-06-06 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20250604-BEARISH-M15-C1_OB_FVG-FVG-013537-OB-002538,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,21656.0,21706.1,0,FVG-013537|OB-002538,21680.1,21689.0,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-06-04 00:00:00,2025-06-05 22:30:00,BEARISH,,,,D1-20250604-BEARISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,MLR-TECH-ABL-001,2025-06-06 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20250604-BEARISH-M15-C1_OB_FVG-FVG-013537-OB-002538,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,21656.0,21706.1,0,FVG-013537|OB-002538,21680.1,21689.0,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-06-04 00:00:00,2025-06-05 22:30:00,BEARISH,,,,D1-20250604-BEARISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,MLR-TECH-ABL-001,2025-06-06 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20250604-BEARISH-M15-C1_OB_FVG-FVG-013537-OB-002538,0,0,,M15_C1_OB_FVG,1.5,,M15
21912.949999999997,21923.3,False,1,OB,21912.3,21922.3,1.0,FVG-013758|OB-002581,21912.3,21913.6,21912.199999999997,21924.05,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-06-09 00:00:00,2025-06-10 07:30:00,BEARISH,2025-06-10 21:56:00,2025-06-10 21:57:00,21912.949999999997,D1-20250609-BEARISH,ENTRY_BAR_STOP_ADVERSE,21923.3,2025-06-10 21:57:00,MLR-TECH-ABL-001,2025-06-11 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-10.350000000003,-0.8054474708171660433920271208,0.0,TECHNICAL_ONLY_ABLATION,-12.850000000003,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,12.850000000003,NORMALIZED_LOW_COST,D1-20250609-BEARISH-M15-C1_OB_FVG-FVG-013758-OB-002581,0.50,1,21923.3,M15_C1_OB_FVG,1.5,21893.6749999999925,M15
21912.949999999997,21924.3,False,1,OB,21912.3,21922.3,2,FVG-013758|OB-002581,21912.3,21913.6,21911.449999999997,21925.8,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-06-09 00:00:00,2025-06-10 07:30:00,BEARISH,2025-06-10 21:56:00,2025-06-10 21:57:00,21912.949999999997,D1-20250609-BEARISH,ENTRY_BAR_STOP_ADVERSE,21924.3,2025-06-10 21:57:00,MLR-TECH-ABL-001,2025-06-11 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-11.350000000003,-0.6941896024465392924276856503,0.0,TECHNICAL_ONLY_ABLATION,-16.350000000003,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,16.350000000003,NORMALIZED_MEDIUM_COST,D1-20250609-BEARISH-M15-C1_OB_FVG-FVG-013758-OB-002581,1.0,2,21924.3,M15_C1_OB_FVG,1.5,21888.4249999999925,M15
21912.949999999997,21928.3,False,1,OB,21912.3,21922.3,4,FVG-013758|OB-002581,21912.3,21913.6,21908.449999999997,21932.8,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-06-09 00:00:00,2025-06-10 07:30:00,BEARISH,2025-06-10 21:56:00,2025-06-10 21:57:00,21912.949999999997,D1-20250609-BEARISH,ENTRY_BAR_STOP_ADVERSE,21928.3,2025-06-10 21:57:00,MLR-TECH-ABL-001,2025-06-11 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-15.350000000003,-0.5414462081129233037522279094,0.0,TECHNICAL_ONLY_ABLATION,-28.350000000003,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,28.350000000003,NORMALIZED_HIGH_COST,D1-20250609-BEARISH-M15-C1_OB_FVG-FVG-013758-OB-002581,3.0,6,21928.3,M15_C1_OB_FVG,1.5,21870.4249999999925,M15
23868.45,23841.525,False,4,OB,23865.7,23882.9,1.0,FVG-014336|OB-002697,23865.7,23871.2,23867.70,23842.275,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-08-13 00:00:00,2025-08-14 15:45:00,BEARISH,2025-08-14 16:51:00,2025-08-14 16:52:00,23868.45,D1-20250813-BEARISH,TARGET_1_5R,23841.525,2025-08-14 16:55:00,MLR-TECH-ABL-001,2025-08-15 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,26.925,1.5,0.05,TECHNICAL_ONLY_ABLATION,24.425,1.360724233983286908077994429,WIN_TARGET_1_5R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,17.95,NORMALIZED_LOW_COST,D1-20250813-BEARISH-M15-C1_OB_FVG-FVG-014336-OB-002697,0.50,1,23883.9,M15_C1_OB_FVG,1.5,23841.525,M15
23868.45,23836.275,False,5,OB,23865.7,23882.9,2,FVG-014336|OB-002697,23865.7,23871.2,23866.95,23837.775,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-08-13 00:00:00,2025-08-14 15:45:00,BEARISH,2025-08-14 16:51:00,2025-08-14 16:52:00,23868.45,D1-20250813-BEARISH,TARGET_1_5R,23836.275,2025-08-14 16:56:00,MLR-TECH-ABL-001,2025-08-15 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,32.175,1.5,0.06666666666666667,TECHNICAL_ONLY_ABLATION,27.175,1.266899766899766899766899767,WIN_TARGET_1_5R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,21.45,NORMALIZED_MEDIUM_COST,D1-20250813-BEARISH-M15-C1_OB_FVG-FVG-014336-OB-002697,1.0,2,23884.9,M15_C1_OB_FVG,1.5,23836.275,M15
23868.45,23888.9,False,41,OB,23865.7,23882.9,4,FVG-014336|OB-002697,23865.7,23871.2,23863.95,23893.4,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-08-13 00:00:00,2025-08-14 15:45:00,BEARISH,2025-08-14 16:51:00,2025-08-14 16:52:00,23868.45,D1-20250813-BEARISH,STOP,23888.9,2025-08-14 17:32:00,MLR-TECH-ABL-001,2025-08-15 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-20.45,-0.6113602391629297458893871450,0.6666666666666666,TECHNICAL_ONLY_ABLATION,-33.45,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,33.45,NORMALIZED_HIGH_COST,D1-20250813-BEARISH-M15-C1_OB_FVG-FVG-014336-OB-002697,3.0,6,23888.9,M15_C1_OB_FVG,1.5,23818.275,M15
,,False,0,OB,25160.7,25190.7,0,FVG-014516|OB-002728,25160.7,25171.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-10-21 00:00:00,2025-10-22 10:30:00,BEARISH,,,,D1-20251021-BEARISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,MLR-TECH-ABL-001,2025-10-23 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20251021-BEARISH-M15-C1_OB_FVG-FVG-014516-OB-002728,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,25160.7,25190.7,0,FVG-014516|OB-002728,25160.7,25171.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-10-21 00:00:00,2025-10-22 10:30:00,BEARISH,,,,D1-20251021-BEARISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,MLR-TECH-ABL-001,2025-10-23 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20251021-BEARISH-M15-C1_OB_FVG-FVG-014516-OB-002728,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,25160.7,25190.7,0,FVG-014516|OB-002728,25160.7,25171.8,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-10-21 00:00:00,2025-10-22 10:30:00,BEARISH,,,,D1-20251021-BEARISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,MLR-TECH-ABL-001,2025-10-23 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20251021-BEARISH-M15-C1_OB_FVG-FVG-014516-OB-002728,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,25762.4,25873.4,0,FVG-014738|OB-002770,25762.4,25772.7,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2026-01-12 00:00:00,2026-01-13 17:30:00,BEARISH,,,,D1-20260112-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2026-01-14 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20260112-BEARISH-M15-C1_OB_FVG-FVG-014738-OB-002770,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,25762.4,25873.4,0,FVG-014738|OB-002770,25762.4,25772.7,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2026-01-12 00:00:00,2026-01-13 17:30:00,BEARISH,,,,D1-20260112-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2026-01-14 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20260112-BEARISH-M15-C1_OB_FVG-FVG-014738-OB-002770,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,25762.4,25873.4,0,FVG-014738|OB-002770,25762.4,25772.7,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2026-01-12 00:00:00,2026-01-13 17:30:00,BEARISH,,,,D1-20260112-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,MLR-TECH-ABL-001,2026-01-14 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20260112-BEARISH-M15-C1_OB_FVG-FVG-014738-OB-002770,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,24556.9,24635.6,0,FVG-014960|OB-002809,24556.9,24578.7,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2026-02-27 00:00:00,2026-03-02 16:45:00,BULLISH,,,,D1-20260227-BULLISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,MLR-TECH-ABL-001,2026-03-03 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20260227-BULLISH-M15-C1_OB_FVG-FVG-014960-OB-002809,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,24556.9,24635.6,0,FVG-014960|OB-002809,24556.9,24578.7,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2026-02-27 00:00:00,2026-03-02 16:45:00,BULLISH,,,,D1-20260227-BULLISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,MLR-TECH-ABL-001,2026-03-03 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20260227-BULLISH-M15-C1_OB_FVG-FVG-014960-OB-002809,0,0,,M15_C1_OB_FVG,1.5,,M15
,,False,0,OB,24556.9,24635.6,0,FVG-014960|OB-002809,24556.9,24578.7,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2026-02-27 00:00:00,2026-03-02 16:45:00,BULLISH,,,,D1-20260227-BULLISH,MIDPOINT_NOT_STRICTLY_PENETRATED,,,MLR-TECH-ABL-001,2026-03-03 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_PATH,MIDPOINT_NOT_STRICTLY_PENETRATED,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20260227-BULLISH-M15-C1_OB_FVG-FVG-014960-OB-002809,0,0,,M15_C1_OB_FVG,1.5,,M15
